user_id,test_group,converted,total_ads,most_ads_day,most_ads_hour,revenue,cost_per_impression,total_cost,profit,roi
922831,psa,FALSE,1,Monday,11,0.00,0.0200,0.02,-0.02,-1.0000
1089578,ad,FALSE,1,Thursday,22,0.00,0.0500,0.05,-0.05,-1.0000
1496574,ad,FALSE,101,Friday,10,0.00,0.0500,5.05,-5.05,-1.0000
1599951,ad,FALSE,6,Sunday,12,0.00,0.0500,0.30,-0.30,-1.0000
1632676,ad,FALSE,21,Tuesday,20,0.00,0.0500,1.05,-1.05,-1.0000
1618978,ad,FALSE,2,Monday,23,0.00,0.0500,0.10,-0.10,-1.0000
1536369,ad,FALSE,26,Tuesday,23,0.00,0.0500,1.30,-1.30,-1.0000
1191290,ad,FALSE,24,Tuesday,22,0.00,0.0500,1.20,-1.20,-1.0000
1306479,ad,FALSE,40,Thursday,15,0.00,0.0500,2.00,-2.00,-1.0000
1162367,ad,FALSE,7,Thursday,9,0.00,0.0500,0.35,-0.35,-1.0000
1364623,ad,FALSE,42,Saturday,11,0.00,0.0500,2.10,-2.10,-1.0000
1073921,ad,FALSE,16,Friday,18,0.00,0.0500,0.80,-0.80,-1.0000
1172500,ad,FALSE,27,Monday,18,0.00,0.0500,1.35,-1.35,-1.0000
1640140,ad,FALSE,22,Saturday,8,0.00,0.0500,1.10,-1.10,-1.0000
1226302,ad,FALSE,63,Wednesday,2,0.00,0.0500,3.15,-3.15,-1.0000
1250522,ad,FALSE,3,Wednesday,7,0.00,0.0500,0.15,-0.15,-1.0000
1156831,ad,FALSE,12,Monday,15,0.00,0.0500,0.60,-0.60,-1.0000
1298615,ad,FALSE,2,Wednesday,12,0.00,0.0500,0.10,-0.10,-1.0000
1584799,ad,FALSE,2,Thursday,9,0.00,0.0500,0.10,-0.10,-1.0000
1379556,ad,FALSE,8,Sunday,7,0.00,0.0500,0.40,-0.40,-1.0000
1633663,ad,FALSE,178,Tuesday,12,0.00,0.0500,8.90,-8.90,-1.0000
1329720,ad,FALSE,9,Monday,15,0.00,0.0500,0.45,-0.45,-1.0000
1329055,ad,FALSE,35,Sunday,13,0.00,0.0500,1.75,-1.75,-1.0000
1145019,ad,FALSE,5,Thursday,19,0.00,0.0500,0.25,-0.25,-1.0000
1624087,ad,FALSE,6,Thursday,9,0.00,0.0500,0.30,-0.30,-1.0000
1193957,ad,FALSE,5,Saturday,21,0.00,0.0500,0.25,-0.25,-1.0000
1619938,ad,FALSE,1,Thursday,10,0.00,0.0500,0.05,-0.05,-1.0000
1466082,ad,FALSE,11,Thursday,20,0.00,0.0500,0.55,-0.55,-1.0000
1152854,ad,FALSE,6,Thursday,16,0.00,0.0500,0.30,-0.30,-1.0000
1085268,ad,FALSE,43,Sunday,11,0.00,0.0500,2.15,-2.15,-1.0000
1525752,ad,FALSE,25,Friday,13,0.00,0.0500,1.25,-1.25,-1.0000
1361994,ad,FALSE,9,Sunday,20,0.00,0.0500,0.45,-0.45,-1.0000
1633466,ad,FALSE,4,Friday,18,0.00,0.0500,0.20,-0.20,-1.0000
1536672,ad,FALSE,9,Saturday,22,0.00,0.0500,0.45,-0.45,-1.0000
1418603,ad,FALSE,12,Saturday,23,0.00,0.0500,0.60,-0.60,-1.0000
1422010,ad,FALSE,1,Friday,7,0.00,0.0500,0.05,-0.05,-1.0000
1375615,ad,FALSE,15,Saturday,13,0.00,0.0500,0.75,-0.75,-1.0000
1044877,ad,FALSE,26,Sunday,3,0.00,0.0500,1.30,-1.30,-1.0000
1327470,ad,FALSE,30,Friday,12,0.00,0.0500,1.50,-1.50,-1.0000
1128722,ad,FALSE,10,Sunday,20,0.00,0.0500,0.50,-0.50,-1.0000
1102220,ad,FALSE,5,Wednesday,20,0.00,0.0500,0.25,-0.25,-1.0000
1381191,ad,FALSE,16,Sunday,14,0.00,0.0500,0.80,-0.80,-1.0000
1092524,ad,FALSE,5,Saturday,15,0.00,0.0500,0.25,-0.25,-1.0000
1489664,ad,FALSE,23,Friday,17,0.00,0.0500,1.15,-1.15,-1.0000
1226283,ad,FALSE,13,Saturday,17,0.00,0.0500,0.65,-0.65,-1.0000
1353800,ad,FALSE,10,Monday,9,0.00,0.0500,0.50,-0.50,-1.0000
1555949,ad,FALSE,34,Saturday,15,0.00,0.0500,1.70,-1.70,-1.0000
1452636,ad,FALSE,1,Sunday,15,0.00,0.0500,0.05,-0.05,-1.0000
1422405,ad,FALSE,11,Tuesday,11,0.00,0.0500,0.55,-0.55,-1.0000
1453613,ad,FALSE,4,Saturday,23,0.00,0.0500,0.20,-0.20,-1.0000
1073820,ad,FALSE,16,Friday,1,0.00,0.0500,0.80,-0.80,-1.0000
1181185,ad,FALSE,58,Friday,21,0.00,0.0500,2.90,-2.90,-1.0000
1468629,ad,FALSE,10,Sunday,18,0.00,0.0500,0.50,-0.50,-1.0000
1382816,ad,FALSE,12,Saturday,20,0.00,0.0500,0.60,-0.60,-1.0000
1227305,ad,FALSE,7,Sunday,10,0.00,0.0500,0.35,-0.35,-1.0000
1376887,ad,FALSE,7,Monday,15,0.00,0.0500,0.35,-0.35,-1.0000
1029434,ad,FALSE,5,Friday,14,0.00,0.0500,0.25,-0.25,-1.0000
1446231,ad,FALSE,2,Thursday,1,0.00,0.0500,0.10,-0.10,-1.0000
1628738,ad,FALSE,39,Monday,13,0.00,0.0500,1.95,-1.95,-1.0000
1613412,ad,FALSE,1,Wednesday,9,0.00,0.0500,0.05,-0.05,-1.0000
1647308,ad,FALSE,25,Wednesday,13,0.00,0.0500,1.25,-1.25,-1.0000
1417445,ad,FALSE,4,Sunday,19,0.00,0.0500,0.20,-0.20,-1.0000
1204731,ad,FALSE,16,Thursday,0,0.00,0.0500,0.80,-0.80,-1.0000
1420427,ad,FALSE,3,Monday,15,0.00,0.0500,0.15,-0.15,-1.0000
1480440,ad,FALSE,1,Tuesday,19,0.00,0.0500,0.05,-0.05,-1.0000
1288353,ad,FALSE,71,Thursday,20,0.00,0.0500,3.55,-3.55,-1.0000
1548223,ad,FALSE,507,Tuesday,14,0.00,0.0500,25.35,-25.35,-1.0000
1578153,ad,FALSE,7,Sunday,21,0.00,0.0500,0.35,-0.35,-1.0000
1064766,ad,FALSE,22,Wednesday,13,0.00,0.0500,1.10,-1.10,-1.0000
1092242,ad,TRUE,104,Thursday,16,120.00,0.0500,5.20,114.80,22.0769
1629948,ad,FALSE,7,Thursday,22,0.00,0.0500,0.35,-0.35,-1.0000
1421710,ad,FALSE,1,Sunday,15,0.00,0.0500,0.05,-0.05,-1.0000
1363936,ad,FALSE,5,Wednesday,11,0.00,0.0500,0.25,-0.25,-1.0000
1486459,ad,FALSE,5,Wednesday,11,0.00,0.0500,0.25,-0.25,-1.0000
1398295,ad,FALSE,46,Tuesday,14,0.00,0.0500,2.30,-2.30,-1.0000
1501006,ad,FALSE,1,Wednesday,15,0.00,0.0500,0.05,-0.05,-1.0000
1254448,ad,FALSE,9,Wednesday,13,0.00,0.0500,0.45,-0.45,-1.0000
1467942,ad,FALSE,9,Saturday,18,0.00,0.0500,0.45,-0.45,-1.0000
1533887,ad,FALSE,3,Saturday,15,0.00,0.0500,0.15,-0.15,-1.0000
1413755,ad,FALSE,40,Wednesday,4,0.00,0.0500,2.00,-2.00,-1.0000
1412859,ad,FALSE,39,Tuesday,9,0.00,0.0500,1.95,-1.95,-1.0000
1628093,ad,FALSE,1,Saturday,21,0.00,0.0500,0.05,-0.05,-1.0000
1441648,ad,FALSE,39,Sunday,13,0.00,0.0500,1.95,-1.95,-1.0000
1144881,ad,TRUE,84,Wednesday,15,120.00,0.0500,4.20,115.80,27.5714
1555584,ad,FALSE,8,Monday,19,0.00,0.0500,0.40,-0.40,-1.0000
1569011,ad,FALSE,13,Sunday,16,0.00,0.0500,0.65,-0.65,-1.0000
1087104,ad,FALSE,29,Sunday,16,0.00,0.0500,1.45,-1.45,-1.0000
1344657,ad,FALSE,48,Tuesday,12,0.00,0.0500,2.40,-2.40,-1.0000
1243717,ad,FALSE,30,Thursday,14,0.00,0.0500,1.50,-1.50,-1.0000
1554598,ad,TRUE,264,Monday,16,120.00,0.0500,13.20,106.80,8.0909
1294540,ad,FALSE,6,Thursday,7,0.00,0.0500,0.30,-0.30,-1.0000
1589688,ad,FALSE,15,Wednesday,11,0.00,0.0500,0.75,-0.75,-1.0000
1171678,ad,FALSE,7,Wednesday,15,0.00,0.0500,0.35,-0.35,-1.0000
1010714,ad,FALSE,6,Thursday,13,0.00,0.0500,0.30,-0.30,-1.0000
1026325,ad,FALSE,1,Sunday,20,0.00,0.0500,0.05,-0.05,-1.0000
1554995,ad,FALSE,10,Wednesday,16,0.00,0.0500,0.50,-0.50,-1.0000
1606175,ad,FALSE,2,Monday,16,0.00,0.0500,0.10,-0.10,-1.0000
1322639,ad,FALSE,38,Friday,15,0.00,0.0500,1.90,-1.90,-1.0000
1429551,ad,FALSE,13,Thursday,15,0.00,0.0500,0.65,-0.65,-1.0000
1131951,ad,FALSE,46,Wednesday,23,0.00,0.0500,2.30,-2.30,-1.0000
1426870,ad,FALSE,2,Sunday,16,0.00,0.0500,0.10,-0.10,-1.0000
1307899,ad,FALSE,33,Saturday,20,0.00,0.0500,1.65,-1.65,-1.0000
1454282,ad,FALSE,5,Wednesday,22,0.00,0.0500,0.25,-0.25,-1.0000
1564834,ad,FALSE,34,Tuesday,9,0.00,0.0500,1.70,-1.70,-1.0000
1118895,ad,FALSE,32,Sunday,18,0.00,0.0500,1.60,-1.60,-1.0000
1060389,ad,FALSE,39,Thursday,17,0.00,0.0500,1.95,-1.95,-1.0000
1240146,ad,FALSE,6,Thursday,14,0.00,0.0500,0.30,-0.30,-1.0000
1112402,ad,FALSE,13,Tuesday,13,0.00,0.0500,0.65,-0.65,-1.0000
1313644,ad,FALSE,6,Thursday,22,0.00,0.0500,0.30,-0.30,-1.0000
1444713,ad,FALSE,73,Saturday,18,0.00,0.0500,3.65,-3.65,-1.0000
1353111,ad,FALSE,12,Sunday,16,0.00,0.0500,0.60,-0.60,-1.0000
1022798,ad,FALSE,10,Thursday,19,0.00,0.0500,0.50,-0.50,-1.0000
1553270,ad,FALSE,5,Wednesday,10,0.00,0.0500,0.25,-0.25,-1.0000
1334830,ad,FALSE,22,Sunday,9,0.00,0.0500,1.10,-1.10,-1.0000
1430498,ad,FALSE,5,Thursday,8,0.00,0.0500,0.25,-0.25,-1.0000
1343241,ad,FALSE,29,Monday,18,0.00,0.0500,1.45,-1.45,-1.0000
1132232,ad,FALSE,36,Sunday,8,0.00,0.0500,1.80,-1.80,-1.0000
1632737,ad,FALSE,31,Wednesday,13,0.00,0.0500,1.55,-1.55,-1.0000
1313625,ad,FALSE,1,Thursday,11,0.00,0.0500,0.05,-0.05,-1.0000
1146552,ad,FALSE,2,Thursday,16,0.00,0.0500,0.10,-0.10,-1.0000
1612033,ad,FALSE,1,Monday,16,0.00,0.0500,0.05,-0.05,-1.0000
1191904,ad,FALSE,7,Monday,11,0.00,0.0500,0.35,-0.35,-1.0000
1095586,ad,FALSE,21,Friday,12,0.00,0.0500,1.05,-1.05,-1.0000
1247164,ad,FALSE,6,Tuesday,14,0.00,0.0500,0.30,-0.30,-1.0000
1051675,ad,FALSE,8,Thursday,2,0.00,0.0500,0.40,-0.40,-1.0000
1329399,ad,FALSE,12,Saturday,14,0.00,0.0500,0.60,-0.60,-1.0000
1012398,ad,FALSE,70,Wednesday,19,0.00,0.0500,3.50,-3.50,-1.0000
1255528,ad,FALSE,5,Monday,12,0.00,0.0500,0.25,-0.25,-1.0000
1373279,ad,FALSE,15,Tuesday,10,0.00,0.0500,0.75,-0.75,-1.0000
1039058,ad,FALSE,2,Wednesday,3,0.00,0.0500,0.10,-0.10,-1.0000
1340775,ad,FALSE,57,Monday,19,0.00,0.0500,2.85,-2.85,-1.0000
1010737,ad,FALSE,2,Wednesday,13,0.00,0.0500,0.10,-0.10,-1.0000
1305299,ad,FALSE,161,Tuesday,20,0.00,0.0500,8.05,-8.05,-1.0000
1618291,ad,FALSE,20,Wednesday,11,0.00,0.0500,1.00,-1.00,-1.0000
1331149,ad,FALSE,1,Friday,10,0.00,0.0500,0.05,-0.05,-1.0000
1119400,ad,FALSE,34,Thursday,12,0.00,0.0500,1.70,-1.70,-1.0000
1424897,ad,FALSE,22,Friday,22,0.00,0.0500,1.10,-1.10,-1.0000
1139460,ad,FALSE,6,Thursday,22,0.00,0.0500,0.30,-0.30,-1.0000
1033932,ad,FALSE,1,Tuesday,11,0.00,0.0500,0.05,-0.05,-1.0000
1650364,ad,FALSE,11,Monday,21,0.00,0.0500,0.55,-0.55,-1.0000
1500082,ad,FALSE,10,Thursday,16,0.00,0.0500,0.50,-0.50,-1.0000
1209715,ad,FALSE,39,Tuesday,18,0.00,0.0500,1.95,-1.95,-1.0000
1254992,ad,FALSE,16,Saturday,23,0.00,0.0500,0.80,-0.80,-1.0000
1230034,ad,FALSE,4,Monday,12,0.00,0.0500,0.20,-0.20,-1.0000
1581635,ad,FALSE,26,Saturday,18,0.00,0.0500,1.30,-1.30,-1.0000
1536563,ad,FALSE,24,Thursday,23,0.00,0.0500,1.20,-1.20,-1.0000
1171431,ad,FALSE,59,Tuesday,8,0.00,0.0500,2.95,-2.95,-1.0000
1557483,ad,FALSE,17,Monday,15,0.00,0.0500,0.85,-0.85,-1.0000
1569666,ad,FALSE,2,Tuesday,18,0.00,0.0500,0.10,-0.10,-1.0000
1231201,ad,FALSE,1,Friday,21,0.00,0.0500,0.05,-0.05,-1.0000
1645260,ad,FALSE,4,Tuesday,16,0.00,0.0500,0.20,-0.20,-1.0000
1538328,ad,FALSE,1,Sunday,8,0.00,0.0500,0.05,-0.05,-1.0000
1605306,ad,FALSE,41,Tuesday,10,0.00,0.0500,2.05,-2.05,-1.0000
1457524,ad,FALSE,22,Sunday,22,0.00,0.0500,1.10,-1.10,-1.0000
1591079,ad,FALSE,11,Wednesday,21,0.00,0.0500,0.55,-0.55,-1.0000
1490540,ad,FALSE,5,Thursday,15,0.00,0.0500,0.25,-0.25,-1.0000
1520863,ad,FALSE,26,Monday,12,0.00,0.0500,1.30,-1.30,-1.0000
1052454,ad,FALSE,27,Wednesday,23,0.00,0.0500,1.35,-1.35,-1.0000
907393,psa,TRUE,156,Sunday,15,120.00,0.0200,3.12,116.88,37.4615
1606347,ad,FALSE,6,Tuesday,10,0.00,0.0500,0.30,-0.30,-1.0000
1230403,ad,FALSE,2,Thursday,12,0.00,0.0500,0.10,-0.10,-1.0000
1238687,ad,FALSE,77,Monday,22,0.00,0.0500,3.85,-3.85,-1.0000
1030763,ad,FALSE,9,Friday,11,0.00,0.0500,0.45,-0.45,-1.0000
1524715,ad,FALSE,12,Thursday,12,0.00,0.0500,0.60,-0.60,-1.0000
1628267,ad,FALSE,24,Sunday,10,0.00,0.0500,1.20,-1.20,-1.0000
1076791,ad,FALSE,18,Thursday,21,0.00,0.0500,0.90,-0.90,-1.0000
1341018,ad,FALSE,6,Tuesday,8,0.00,0.0500,0.30,-0.30,-1.0000
1376517,ad,TRUE,67,Tuesday,19,120.00,0.0500,3.35,116.65,34.8209
1197837,ad,FALSE,1,Thursday,9,0.00,0.0500,0.05,-0.05,-1.0000
1570504,ad,FALSE,84,Sunday,9,0.00,0.0500,4.20,-4.20,-1.0000
908097,psa,FALSE,7,Tuesday,22,0.00,0.0200,0.14,-0.14,-1.0000
1296430,ad,FALSE,19,Wednesday,10,0.00,0.0500,0.95,-0.95,-1.0000
1314386,ad,FALSE,8,Tuesday,10,0.00,0.0500,0.40,-0.40,-1.0000
1340725,ad,FALSE,6,Tuesday,10,0.00,0.0500,0.30,-0.30,-1.0000
1616819,ad,FALSE,3,Tuesday,20,0.00,0.0500,0.15,-0.15,-1.0000
1422763,ad,FALSE,235,Saturday,17,0.00,0.0500,11.75,-11.75,-1.0000
1507556,ad,FALSE,70,Wednesday,10,0.00,0.0500,3.50,-3.50,-1.0000
1031038,ad,FALSE,7,Friday,16,0.00,0.0500,0.35,-0.35,-1.0000
1024695,ad,FALSE,2,Monday,2,0.00,0.0500,0.10,-0.10,-1.0000
1633044,ad,FALSE,3,Monday,12,0.00,0.0500,0.15,-0.15,-1.0000
1167811,ad,FALSE,16,Monday,13,0.00,0.0500,0.80,-0.80,-1.0000
1461303,ad,FALSE,12,Saturday,16,0.00,0.0500,0.60,-0.60,-1.0000
1500534,ad,FALSE,13,Friday,22,0.00,0.0500,0.65,-0.65,-1.0000
1010001,ad,FALSE,1,Monday,23,0.00,0.0500,0.05,-0.05,-1.0000
1355251,ad,FALSE,3,Friday,13,0.00,0.0500,0.15,-0.15,-1.0000
1589145,ad,FALSE,15,Friday,9,0.00,0.0500,0.75,-0.75,-1.0000
1544930,ad,TRUE,15,Sunday,9,120.00,0.0500,0.75,119.25,159.0000
1546131,ad,FALSE,2,Friday,14,0.00,0.0500,0.10,-0.10,-1.0000
1147019,ad,FALSE,3,Sunday,9,0.00,0.0500,0.15,-0.15,-1.0000
1563521,ad,FALSE,16,Monday,17,0.00,0.0500,0.80,-0.80,-1.0000
1374698,ad,FALSE,6,Sunday,11,0.00,0.0500,0.30,-0.30,-1.0000
1317121,ad,TRUE,49,Monday,13,120.00,0.0500,2.45,117.55,47.9796
1043826,ad,FALSE,15,Friday,22,0.00,0.0500,0.75,-0.75,-1.0000
1603400,ad,FALSE,1,Saturday,7,0.00,0.0500,0.05,-0.05,-1.0000
1130033,ad,FALSE,5,Friday,20,0.00,0.0500,0.25,-0.25,-1.0000
1220657,ad,FALSE,9,Sunday,13,0.00,0.0500,0.45,-0.45,-1.0000
1650633,ad,FALSE,10,Thursday,12,0.00,0.0500,0.50,-0.50,-1.0000
1524500,ad,FALSE,35,Friday,21,0.00,0.0500,1.75,-1.75,-1.0000
1384135,ad,FALSE,5,Friday,12,0.00,0.0500,0.25,-0.25,-1.0000
1634183,ad,FALSE,3,Friday,12,0.00,0.0500,0.15,-0.15,-1.0000
1604187,ad,FALSE,3,Thursday,18,0.00,0.0500,0.15,-0.15,-1.0000
1067991,ad,FALSE,6,Sunday,15,0.00,0.0500,0.30,-0.30,-1.0000
1439354,ad,FALSE,36,Friday,23,0.00,0.0500,1.80,-1.80,-1.0000
1138340,ad,FALSE,1,Saturday,12,0.00,0.0500,0.05,-0.05,-1.0000
1445897,ad,FALSE,20,Tuesday,19,0.00,0.0500,1.00,-1.00,-1.0000
1405472,ad,FALSE,60,Sunday,9,0.00,0.0500,3.00,-3.00,-1.0000
1174491,ad,FALSE,30,Sunday,18,0.00,0.0500,1.50,-1.50,-1.0000
1399899,ad,FALSE,47,Saturday,14,0.00,0.0500,2.35,-2.35,-1.0000
1467229,ad,FALSE,5,Wednesday,15,0.00,0.0500,0.25,-0.25,-1.0000
1157957,ad,FALSE,25,Friday,15,0.00,0.0500,1.25,-1.25,-1.0000
1308539,ad,FALSE,4,Sunday,17,0.00,0.0500,0.20,-0.20,-1.0000
1628682,ad,FALSE,24,Sunday,13,0.00,0.0500,1.20,-1.20,-1.0000
1237121,ad,FALSE,1,Saturday,20,0.00,0.0500,0.05,-0.05,-1.0000
1307586,ad,FALSE,28,Monday,20,0.00,0.0500,1.40,-1.40,-1.0000
1532649,ad,FALSE,3,Sunday,15,0.00,0.0500,0.15,-0.15,-1.0000
1651515,ad,FALSE,69,Friday,0,0.00,0.0500,3.45,-3.45,-1.0000
1323278,ad,FALSE,35,Thursday,9,0.00,0.0500,1.75,-1.75,-1.0000
1364941,ad,FALSE,8,Thursday,8,0.00,0.0500,0.40,-0.40,-1.0000
1387427,ad,FALSE,22,Sunday,12,0.00,0.0500,1.10,-1.10,-1.0000
1480914,ad,FALSE,1,Saturday,16,0.00,0.0500,0.05,-0.05,-1.0000
1211984,ad,FALSE,5,Monday,20,0.00,0.0500,0.25,-0.25,-1.0000
1052023,ad,FALSE,7,Sunday,11,0.00,0.0500,0.35,-0.35,-1.0000
1213085,ad,FALSE,1,Monday,14,0.00,0.0500,0.05,-0.05,-1.0000
1624730,ad,FALSE,110,Sunday,14,0.00,0.0500,5.50,-5.50,-1.0000
1276476,ad,FALSE,6,Friday,9,0.00,0.0500,0.30,-0.30,-1.0000
1246228,ad,FALSE,4,Tuesday,11,0.00,0.0500,0.20,-0.20,-1.0000
1018274,ad,FALSE,5,Saturday,18,0.00,0.0500,0.25,-0.25,-1.0000
1586643,ad,FALSE,1,Thursday,17,0.00,0.0500,0.05,-0.05,-1.0000
1498889,ad,FALSE,20,Thursday,21,0.00,0.0500,1.00,-1.00,-1.0000
1365011,ad,FALSE,27,Tuesday,10,0.00,0.0500,1.35,-1.35,-1.0000
1128079,ad,FALSE,3,Saturday,16,0.00,0.0500,0.15,-0.15,-1.0000
1435582,ad,FALSE,2,Monday,17,0.00,0.0500,0.10,-0.10,-1.0000
1394805,ad,FALSE,3,Friday,20,0.00,0.0500,0.15,-0.15,-1.0000
1106179,ad,FALSE,10,Monday,10,0.00,0.0500,0.50,-0.50,-1.0000
1064890,ad,FALSE,50,Friday,9,0.00,0.0500,2.50,-2.50,-1.0000
1187188,ad,FALSE,8,Monday,17,0.00,0.0500,0.40,-0.40,-1.0000
1345143,ad,FALSE,20,Friday,2,0.00,0.0500,1.00,-1.00,-1.0000
1290230,ad,FALSE,3,Wednesday,22,0.00,0.0500,0.15,-0.15,-1.0000
1005359,ad,FALSE,17,Sunday,9,0.00,0.0500,0.85,-0.85,-1.0000
1552021,ad,FALSE,7,Thursday,19,0.00,0.0500,0.35,-0.35,-1.0000
1064910,ad,FALSE,31,Saturday,10,0.00,0.0500,1.55,-1.55,-1.0000
1617584,ad,FALSE,8,Monday,21,0.00,0.0500,0.40,-0.40,-1.0000
1313914,ad,FALSE,4,Monday,16,0.00,0.0500,0.20,-0.20,-1.0000
1275515,ad,FALSE,8,Tuesday,17,0.00,0.0500,0.40,-0.40,-1.0000
1502142,ad,FALSE,1,Thursday,23,0.00,0.0500,0.05,-0.05,-1.0000
1305984,ad,FALSE,142,Friday,22,0.00,0.0500,7.10,-7.10,-1.0000
1051199,ad,FALSE,12,Thursday,21,0.00,0.0500,0.60,-0.60,-1.0000
1575202,ad,FALSE,57,Wednesday,17,0.00,0.0500,2.85,-2.85,-1.0000
1212671,ad,FALSE,112,Thursday,9,0.00,0.0500,5.60,-5.60,-1.0000
1171126,ad,FALSE,22,Friday,11,0.00,0.0500,1.10,-1.10,-1.0000
1239091,ad,FALSE,23,Thursday,19,0.00,0.0500,1.15,-1.15,-1.0000
1324105,ad,FALSE,6,Wednesday,12,0.00,0.0500,0.30,-0.30,-1.0000
1219835,ad,FALSE,5,Wednesday,11,0.00,0.0500,0.25,-0.25,-1.0000
1191313,ad,FALSE,24,Saturday,16,0.00,0.0500,1.20,-1.20,-1.0000
1121986,ad,TRUE,173,Monday,16,120.00,0.0500,8.65,111.35,12.8728
1214823,ad,FALSE,21,Tuesday,16,0.00,0.0500,1.05,-1.05,-1.0000
1589106,ad,FALSE,7,Tuesday,13,0.00,0.0500,0.35,-0.35,-1.0000
1393566,ad,FALSE,31,Wednesday,14,0.00,0.0500,1.55,-1.55,-1.0000
1193610,ad,FALSE,22,Wednesday,9,0.00,0.0500,1.10,-1.10,-1.0000
915269,psa,FALSE,32,Monday,20,0.00,0.0200,0.64,-0.64,-1.0000
1593449,ad,FALSE,2,Friday,9,0.00,0.0500,0.10,-0.10,-1.0000
1077723,ad,FALSE,1,Monday,22,0.00,0.0500,0.05,-0.05,-1.0000
1237587,ad,FALSE,50,Sunday,2,0.00,0.0500,2.50,-2.50,-1.0000
1579129,ad,FALSE,6,Wednesday,18,0.00,0.0500,0.30,-0.30,-1.0000
1160831,ad,FALSE,18,Monday,16,0.00,0.0500,0.90,-0.90,-1.0000
1121362,ad,FALSE,28,Friday,18,0.00,0.0500,1.40,-1.40,-1.0000
1268042,ad,FALSE,5,Friday,9,0.00,0.0500,0.25,-0.25,-1.0000
1286189,ad,FALSE,2,Friday,12,0.00,0.0500,0.10,-0.10,-1.0000
1511844,ad,FALSE,75,Tuesday,13,0.00,0.0500,3.75,-3.75,-1.0000
1510919,ad,FALSE,6,Monday,11,0.00,0.0500,0.30,-0.30,-1.0000
1170000,ad,FALSE,1,Monday,19,0.00,0.0500,0.05,-0.05,-1.0000
1107522,ad,FALSE,1,Wednesday,7,0.00,0.0500,0.05,-0.05,-1.0000
1557996,ad,FALSE,9,Thursday,12,0.00,0.0500,0.45,-0.45,-1.0000
1040260,ad,FALSE,25,Saturday,19,0.00,0.0500,1.25,-1.25,-1.0000
1115717,ad,FALSE,15,Tuesday,18,0.00,0.0500,0.75,-0.75,-1.0000
1624340,ad,FALSE,168,Wednesday,15,0.00,0.0500,8.40,-8.40,-1.0000
1624912,ad,FALSE,15,Wednesday,13,0.00,0.0500,0.75,-0.75,-1.0000
1514766,ad,FALSE,17,Tuesday,12,0.00,0.0500,0.85,-0.85,-1.0000
923446,psa,FALSE,5,Tuesday,12,0.00,0.0200,0.10,-0.10,-1.0000
1420960,ad,FALSE,9,Sunday,13,0.00,0.0500,0.45,-0.45,-1.0000
1006890,ad,FALSE,7,Tuesday,16,0.00,0.0500,0.35,-0.35,-1.0000
1282980,ad,FALSE,19,Monday,18,0.00,0.0500,0.95,-0.95,-1.0000
1393733,ad,FALSE,5,Thursday,12,0.00,0.0500,0.25,-0.25,-1.0000
1454699,ad,FALSE,9,Monday,21,0.00,0.0500,0.45,-0.45,-1.0000
1615080,ad,FALSE,6,Monday,15,0.00,0.0500,0.30,-0.30,-1.0000
1533546,ad,TRUE,221,Wednesday,11,120.00,0.0500,11.05,108.95,9.8597
1403700,ad,FALSE,5,Thursday,15,0.00,0.0500,0.25,-0.25,-1.0000
1315977,ad,FALSE,7,Thursday,13,0.00,0.0500,0.35,-0.35,-1.0000
1178248,ad,FALSE,13,Monday,17,0.00,0.0500,0.65,-0.65,-1.0000
1443418,ad,FALSE,1,Wednesday,13,0.00,0.0500,0.05,-0.05,-1.0000
1169877,ad,FALSE,9,Monday,14,0.00,0.0500,0.45,-0.45,-1.0000
1149711,ad,FALSE,17,Wednesday,13,0.00,0.0500,0.85,-0.85,-1.0000
1577708,ad,FALSE,1,Sunday,15,0.00,0.0500,0.05,-0.05,-1.0000
1085212,ad,FALSE,4,Friday,22,0.00,0.0500,0.20,-0.20,-1.0000
1319042,ad,FALSE,3,Wednesday,16,0.00,0.0500,0.15,-0.15,-1.0000
1261188,ad,FALSE,21,Sunday,16,0.00,0.0500,1.05,-1.05,-1.0000
1338807,ad,FALSE,4,Wednesday,9,0.00,0.0500,0.20,-0.20,-1.0000
1454069,ad,FALSE,37,Sunday,7,0.00,0.0500,1.85,-1.85,-1.0000
1376616,ad,FALSE,15,Thursday,10,0.00,0.0500,0.75,-0.75,-1.0000
1394713,ad,FALSE,1,Wednesday,12,0.00,0.0500,0.05,-0.05,-1.0000
1387112,ad,FALSE,12,Monday,17,0.00,0.0500,0.60,-0.60,-1.0000
1382385,ad,FALSE,18,Monday,11,0.00,0.0500,0.90,-0.90,-1.0000
1559560,ad,FALSE,15,Saturday,15,0.00,0.0500,0.75,-0.75,-1.0000
1393491,ad,FALSE,4,Friday,12,0.00,0.0500,0.20,-0.20,-1.0000
1317030,ad,FALSE,5,Saturday,19,0.00,0.0500,0.25,-0.25,-1.0000
1635374,ad,FALSE,7,Sunday,18,0.00,0.0500,0.35,-0.35,-1.0000
1230563,ad,FALSE,15,Sunday,19,0.00,0.0500,0.75,-0.75,-1.0000
1560629,ad,FALSE,3,Friday,17,0.00,0.0500,0.15,-0.15,-1.0000
1082076,ad,FALSE,41,Saturday,10,0.00,0.0500,2.05,-2.05,-1.0000
1626335,ad,FALSE,16,Friday,12,0.00,0.0500,0.80,-0.80,-1.0000
